No.,Time,Source,Destination,Protocol,Length,Info
6004,0.040775,203.242.85.196,105.98.6.16,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
6005,0.040777,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=545033 Ack=109 Win=1452 Len=1412
6006,0.040784,203.242.85.196,73.58.233.245,ICMP,60,"Echo (ping) request  id=0xe527, seq=480/57345, ttl=61 (no response found!)"
6007,0.040784,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=699931 Ack=1 Win=1025 Len=1414
6008,0.040785,203.242.85.196,202.155.81.66,ICMP,60,"Echo (ping) request  id=0xda27, seq=2579/4874, ttl=61 (no response found!)"
6009,0.040785,133.89.0.223,203.242.74.144,TCP,66,[TCP Window Update] 18872  >  80 [ACK] Seq=1 Ack=219205 Win=65535 Len=0 TSval=382646120 TSecr=846867409
6010,0.040796,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=701345 Ack=1 Win=1025 Len=1414
6011,0.04081,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=702759 Ack=1 Win=1025 Len=1414
6012,0.040811,203.242.85.196,191.128.7.250,ICMP,60,"Echo (ping) request  id=0xdf27, seq=4476/31761, ttl=61 (no response found!)"
6013,0.040822,74.116.91.23,202.235.195.6,TCP,1462,443  >  52219 [ACK] Seq=58633 Ack=1 Win=721 Len=1396 TSval=1424190354 TSecr=931263181
6014,0.040833,74.116.91.23,202.235.195.6,TCP,1462,443  >  52219 [ACK] Seq=60029 Ack=1 Win=721 Len=1396 TSval=1424190354 TSecr=931263181
6015,0.040846,74.116.91.23,202.235.195.6,TCP,1462,443  >  52219 [ACK] Seq=61425 Ack=1 Win=721 Len=1396 TSval=1424190354 TSecr=931263181
6016,0.040846,203.242.85.196,201.68.136.172,ICMP,60,"Echo (ping) request  id=0xe527, seq=2625/16650, ttl=61 (no response found!)"
6017,0.040847,203.242.85.196,90.197.46.147,ICMP,60,"Echo (ping) request  id=0xda27, seq=15/3840, ttl=61 (no response found!)"
6018,0.040857,203.242.85.196,213.89.225.107,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
6019,0.040857,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=704173 Ack=1 Win=1025 Len=1414
6020,0.040869,203.242.85.196,198.172.174.134,ICMP,60,"Echo (ping) request  id=0xda27, seq=1853/15623, ttl=61 (no response found!)"
6021,0.04087,74.116.91.23,202.235.195.6,TCP,1462,443  >  52219 [ACK] Seq=62821 Ack=1 Win=721 Len=1396 TSval=1424190354 TSecr=931263181
6022,0.040875,203.242.85.196,5.205.9.120,ICMP,60,"Echo (ping) request  id=0xe527, seq=4020/46095, ttl=61 (no response found!)"
6023,0.040881,74.116.91.23,202.235.195.6,TCP,1462,443  >  52219 [ACK] Seq=64217 Ack=1 Win=721 Len=1396 TSval=1424190354 TSecr=931263181
6024,0.040886,64.110.122.92,202.235.195.6,TCP,66,443  >  53673 [ACK] Seq=1 Ack=71281 Win=3144 Len=0 TSval=2657023554 TSecr=973961748
6025,0.040887,74.116.91.23,202.235.195.6,TCP,703,"443  >  52219 [PSH, ACK] Seq=65613 Ack=1 Win=721 Len=637 TSval=1424190354 TSecr=931263181"
6026,0.040894,203.242.85.196,85.161.145.19,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
6027,0.0409,103.134.169.11,203.242.64.24,TCP,1514,443  >  46609 [ACK] Seq=14951 Ack=1 Win=64 Len=1460
6028,0.040904,103.134.169.11,203.242.64.24,TCP,943,"443  >  46609 [PSH, ACK] Seq=16411 Ack=1 Win=64 Len=889"
6029,0.040908,203.242.85.196,23.160.153.15,ICMP,60,"Echo (ping) request  id=0xea27, seq=4585/59665, ttl=61 (no response found!)"
6030,0.040925,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=705587 Ack=1 Win=1025 Len=1414
6031,0.040933,182.135.80.122,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xda27, seq=5247/32532, ttl=247"
6032,0.040933,52.69.85.203,203.242.71.213,UDP,90,36333  >  123 Len=48[Packet size limited during capture]
6033,0.040934,202.100.126.110,203.242.19.253,TCP,74,40410  >  8088 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM TSval=1482843832 TSecr=0 WS=128
6034,0.040934,185.148.48.141,163.171.146.62,TCP,54,51942  >  7138 [SYN] Seq=0 Win=1024 Len=0
6035,0.040935,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=707001 Ack=1 Win=1025 Len=1414
6036,0.040936,3.131.145.67,163.171.1.125,TCP,66,443  >  62026 [ACK] Seq=1 Ack=899968 Win=16343 Len=0 TSval=1631208124 TSecr=851307158
6037,0.040943,203.242.85.196,75.245.20.15,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
6038,0.040978,162.160.241.239,203.242.85.196,ICMP,74,Destination unreachable (Host unreachable)
6039,0.040989,203.242.66.199,60.181.32.144,TCP,54,35089  >  63875 [ACK] Seq=1 Ack=697103 Win=15308 Len=0
6040,0.041003,133.251.190.24,45.180.169.140,TCP,54,44747  >  59495 [RST] Seq=1 Win=0 Len=0
6041,0.041021,185.223.68.253,163.171.232.156,TCP,54,50791  >  3984 [SYN] Seq=0 Win=1024 Len=0
6042,0.041022,23.191.255.233,202.235.195.144,TCP,1514,"443  >  61038 [PSH, ACK] Seq=172313 Ack=1 Win=1392 Len=1448 TSval=1581989575 TSecr=4214194574"
6043,0.041063,203.242.71.213,185.138.112.81,DNS,107,Standard query 0x2e4f[Packet size limited during capture]
6044,0.041072,23.191.254.201,202.235.195.6,TCP,910,"443  >  58130 [PSH, ACK] Seq=17180 Ack=536 Win=369 Len=844 TSval=1171930795 TSecr=1653666420"
6045,0.041091,203.242.74.144,133.89.0.223,TCP,2962,80  >  18872 [ACK] Seq=227829 Ack=1 Win=64074 Len=2896 TSval=846867409 TSecr=382646110
6046,0.041095,173.66.45.212,202.235.195.6,TCP,1462,443  >  55429 [ACK] Seq=162201 Ack=1 Win=398 Len=1396 TSval=1372761065 TSecr=877514911
6047,0.041096,203.242.74.144,133.89.0.223,TCP,2962,80  >  18872 [ACK] Seq=230725 Ack=1 Win=64074 Len=2896 TSval=846867409 TSecr=382646110
6048,0.0411,203.242.74.144,133.89.0.223,TCP,1514,80  >  18872 [ACK] Seq=233621 Ack=1 Win=64074 Len=1448 TSval=846867409 TSecr=382646110
6049,0.041104,173.66.45.212,202.235.195.6,TCP,1462,443  >  55429 [ACK] Seq=163597 Ack=1 Win=398 Len=1396 TSval=1372761065 TSecr=877514911
6050,0.041105,203.242.74.144,133.89.0.223,TCP,1018,"80  >  18872 [PSH, ACK] Seq=235069 Ack=1 Win=64074 Len=952 TSval=846867409 TSecr=382646110"
6051,0.041111,203.242.66.199,60.181.32.144,TCP,54,35089  >  63875 [ACK] Seq=1 Ack=705587 Win=15308 Len=0
6052,0.041117,173.66.45.212,202.235.195.6,TCP,1462,443  >  55429 [ACK] Seq=164993 Ack=1 Win=398 Len=1396 TSval=1372761065 TSecr=877514911
6053,0.041131,202.235.195.33,13.148.76.84,TCP,1502,51787  >  443 [ACK] Seq=636797 Ack=1177 Win=657 Len=1448
6054,0.04115,76.167.39.51,150.202.183.203,TCP,58,54437  >  80 [SYN] Seq=0 Win=36009 Len=0 MSS=536
6055,0.041151,203.242.66.199,60.181.32.144,TCP,54,35089  >  63875 [ACK] Seq=1 Ack=708415 Win=15308 Len=0
6056,0.041176,104.61.89.237,202.235.195.6,TCP,1514,80  >  48263 [ACK] Seq=1 Ack=1 Win=3620 Len=1448 TSval=1878868765 TSecr=27849819
6057,0.041184,104.61.89.237,202.235.195.6,TCP,1514,80  >  48263 [ACK] Seq=1449 Ack=1 Win=3620 Len=1448 TSval=1878868765 TSecr=27849819
6058,0.041188,203.242.85.196,37.197.84.50,ICMP,60,"Echo (ping) request  id=0xef27, seq=4727/30482, ttl=61 (no response found!)"
6059,0.041196,104.61.89.237,202.235.195.6,TCP,1514,80  >  48263 [ACK] Seq=2897 Ack=1 Win=3620 Len=1448 TSval=1878868765 TSecr=27849819
6060,0.041213,202.235.195.33,13.148.76.84,TCP,1494,51787  >  443 [ACK] Seq=638245 Ack=1177 Win=657 Len=1440
6061,0.041213,203.242.85.196,118.137.37.45,ICMP,60,"Echo (ping) request  id=0xe527, seq=4586/59921, ttl=61 (no response found!)"
6062,0.041214,104.61.89.237,202.235.195.6,TCP,1514,80  >  48263 [ACK] Seq=4345 Ack=1 Win=3620 Len=1448 TSval=1878868765 TSecr=27849819
6063,0.041215,203.242.85.196,46.126.90.105,ICMP,60,"Echo (ping) request  id=0xe527, seq=4586/59921, ttl=61 (no response found!)"
6064,0.04122,104.61.89.237,202.235.195.6,TCP,1514,80  >  48263 [ACK] Seq=5793 Ack=1 Win=3620 Len=1448 TSval=1878868765 TSecr=27849819
6065,0.041222,202.235.195.33,13.148.76.84,TCP,1494,51787  >  443 [ACK] Seq=639685 Ack=1177 Win=657 Len=1440
6066,0.041232,202.235.195.33,13.148.76.84,TCP,1518,51787  >  443 [ACK] Seq=641125 Ack=1177 Win=657 Len=1464
6067,0.041233,203.242.85.196,148.51.1.121,ICMP,60,"Echo (ping) request  id=0xe527, seq=4586/59921, ttl=61 (no response found!)"
6068,0.041234,104.61.89.237,202.235.195.6,TCP,1514,80  >  48263 [ACK] Seq=7241 Ack=1 Win=3620 Len=1448 TSval=1878868765 TSecr=27849819
6069,0.041251,104.61.89.237,202.235.195.6,TCP,1514,80  >  48263 [ACK] Seq=8689 Ack=1 Win=3620 Len=1448 TSval=1878868765 TSecr=27849819
6070,0.041252,202.235.195.33,13.148.76.84,TCP,1494,51787  >  443 [ACK] Seq=642589 Ack=1177 Win=657 Len=1440
6071,0.041253,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=546445 Ack=109 Win=1452 Len=1412
6072,0.041257,104.61.89.237,202.235.195.6,TCP,1514,80  >  48263 [ACK] Seq=10137 Ack=1 Win=3620 Len=1448 TSval=1878868765 TSecr=27849819
6073,0.041264,202.235.195.33,13.148.76.84,TCP,1510,51787  >  443 [ACK] Seq=644029 Ack=1177 Win=657 Len=1456
6074,0.041271,104.61.89.237,202.235.195.6,TCP,1514,80  >  48263 [ACK] Seq=11585 Ack=1 Win=3620 Len=1448 TSval=1878868765 TSecr=27849819
6075,0.041271,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=547857 Ack=109 Win=1452 Len=1412
6076,0.041283,104.61.89.237,202.235.195.6,TCP,1514,80  >  48263 [ACK] Seq=13033 Ack=1 Win=3620 Len=1448 TSval=1878868765 TSecr=27849819
6077,0.041299,104.61.89.237,202.235.195.6,TCP,1514,80  >  48263 [ACK] Seq=14481 Ack=1 Win=3620 Len=1448 TSval=1878868765 TSecr=27849819
6078,0.041307,104.61.89.237,202.235.195.6,TCP,1514,80  >  48263 [ACK] Seq=15929 Ack=1 Win=3620 Len=1448 TSval=1878868765 TSecr=27849819
6079,0.041324,104.61.89.237,202.235.195.6,TCP,1514,80  >  48263 [ACK] Seq=17377 Ack=1 Win=3620 Len=1448 TSval=1878868765 TSecr=27849819
6080,0.041332,104.61.89.237,202.235.195.6,TCP,1514,80  >  48263 [ACK] Seq=18825 Ack=1 Win=3620 Len=1448 TSval=1878868765 TSecr=27849819
6081,0.041335,133.251.190.24,45.180.169.140,TCP,54,44747  >  59495 [RST] Seq=1 Win=0 Len=0
6082,0.041335,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=549269 Ack=109 Win=1452 Len=1412
6083,0.041336,133.251.190.24,45.180.169.140,TCP,54,44747  >  59495 [RST] Seq=1 Win=0 Len=0
6084,0.041344,104.61.89.237,202.235.195.6,TCP,1514,80  >  48263 [ACK] Seq=20273 Ack=1 Win=3620 Len=1448 TSval=1878868765 TSecr=27849819
6085,0.041355,104.61.89.237,202.235.195.6,TCP,1514,80  >  48263 [ACK] Seq=21721 Ack=1 Win=3620 Len=1448 TSval=1878868765 TSecr=27849819
6086,0.041364,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=550681 Ack=109 Win=1452 Len=1412
6087,0.041364,203.242.85.196,79.64.103.151,ICMP,60,"Echo (ping) request  id=0xdf27, seq=4476/31761, ttl=61 (no response found!)"
6088,0.041368,104.61.89.237,202.235.195.6,TCP,1514,80  >  48263 [ACK] Seq=23169 Ack=1 Win=3620 Len=1448 TSval=1878868765 TSecr=27849819
6089,0.041381,104.61.89.237,202.235.195.6,TCP,1514,80  >  48263 [ACK] Seq=24617 Ack=1 Win=3620 Len=1448 TSval=1878868765 TSecr=27849819
6090,0.041394,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=1 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6091,0.041397,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=552093 Ack=109 Win=1452 Len=1412
6092,0.041405,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=1397 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6093,0.041416,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=553505 Ack=109 Win=1452 Len=1412
6094,0.041417,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=2793 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6095,0.041433,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=4189 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6096,0.041434,203.242.74.144,133.89.0.223,TCP,1514,80  >  18872 [ACK] Seq=236021 Ack=1 Win=64074 Len=1448 TSval=846867409 TSecr=382646110
6097,0.041438,203.242.74.144,133.89.0.223,TCP,1514,80  >  18872 [ACK] Seq=237469 Ack=1 Win=64074 Len=1448 TSval=846867409 TSecr=382646110
6098,0.041441,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=5585 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6099,0.041443,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=554917 Ack=109 Win=1452 Len=1412
6100,0.041444,203.242.74.144,133.89.0.223,TCP,1514,80  >  18872 [ACK] Seq=238917 Ack=1 Win=64074 Len=1448 TSval=846867409 TSecr=382646110
6101,0.041449,203.242.74.144,133.89.0.223,TCP,1514,80  >  18872 [ACK] Seq=240365 Ack=1 Win=64074 Len=1448 TSval=846867409 TSecr=382646110
6102,0.041453,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=6981 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6103,0.041454,203.242.74.144,133.89.0.223,TCP,2466,80  >  18872 [ACK] Seq=241813 Ack=1 Win=64074 Len=2400 TSval=846867409 TSecr=382646110
6104,0.041459,203.242.68.75,60.20.246.41,TCP,1514,80  >  23307 [ACK] Seq=4345 Ack=1 Win=480 Len=1448 TSval=2173660051 TSecr=1767789396
6105,0.041463,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=8377 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6106,0.041479,203.242.68.75,60.20.246.41,TCP,1514,80  >  23307 [ACK] Seq=5793 Ack=1 Win=480 Len=1448 TSval=2173660051 TSecr=1767789396
6107,0.04148,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=9773 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6108,0.041487,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=11169 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6109,0.041504,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=12565 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6110,0.041506,203.242.74.144,133.89.0.223,TCP,359,"80  >  18872 [PSH, ACK] Seq=244213 Ack=1 Win=64074 Len=293 TSval=846867409 TSecr=382646110"
6111,0.041512,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=13961 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6112,0.041523,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=15357 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6113,0.041535,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=16753 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6114,0.041547,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=18149 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6115,0.041564,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=19545 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6116,0.041572,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=20941 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6117,0.041584,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=22337 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6118,0.041594,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=23733 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6119,0.041604,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=556329 Ack=109 Win=1452 Len=1412
6120,0.041606,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=25129 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6121,0.041618,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=26525 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6122,0.04163,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=27921 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6123,0.041637,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=557741 Ack=109 Win=1452 Len=1412
6124,0.041642,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=29317 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6125,0.041652,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=559153 Ack=109 Win=1452 Len=1412
6126,0.041652,203.242.85.196,82.131.67.155,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
6127,0.041654,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=30713 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6128,0.041667,198.57.236.222,202.235.195.6,TCP,1514,443  >  61737 [ACK] Seq=4345 Ack=1 Win=2050 Len=1448 TSval=3050565009 TSecr=1450413840
6129,0.041673,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=560565 Ack=109 Win=1452 Len=1412
6130,0.041679,23.191.254.201,202.235.195.6,TCP,1514,443  >  58123 [ACK] Seq=8942 Ack=536 Win=327 Len=1448 TSval=1171930795 TSecr=1653666420
6131,0.041679,126.187.209.52,203.242.68.95,TCP,54,50022  >  5058 [ACK] Seq=109 Ack=420777 Win=26723 Len=0
6132,0.041693,23.191.254.201,202.235.195.6,TCP,1514,443  >  58123 [ACK] Seq=10390 Ack=536 Win=327 Len=1448 TSval=1171930795 TSecr=1653666420
6133,0.041695,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=561977 Ack=109 Win=1452 Len=1412
6134,0.041705,23.191.254.201,202.235.195.6,TCP,1514,443  >  58123 [ACK] Seq=11838 Ack=536 Win=327 Len=1448 TSval=1171930795 TSecr=1653666420
6135,0.041711,203.242.85.196,47.246.18.175,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
6136,0.041718,185.148.48.141,163.171.128.45,TCP,54,51942  >  7323 [SYN] Seq=0 Win=1024 Len=0
6137,0.041718,64.110.122.92,202.235.195.6,TCP,66,443  >  53674 [ACK] Seq=1 Ack=134245 Win=3178 Len=0 TSval=2220764994 TSecr=973961748
6138,0.041719,112.94.8.11,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xdf27, seq=1366/22021, ttl=55"
6139,0.041719,200.97.175.255,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xdf27, seq=3190/30220, ttl=53"
6140,0.04172,23.191.254.201,202.235.195.6,TCP,1514,443  >  58123 [ACK] Seq=13286 Ack=536 Win=327 Len=1448 TSval=1171930795 TSecr=1653666420
6141,0.041723,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=563389 Ack=109 Win=1452 Len=1412
6142,0.041731,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=708415 Ack=1 Win=1025 Len=1414
6143,0.041738,203.242.85.196,218.105.123.137,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
6144,0.041738,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=564801 Ack=109 Win=1452 Len=1412
6145,0.041739,203.242.85.196,111.157.253.104,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
6146,0.041744,122.248.75.54,203.242.68.75,TCP,66,33448  >  80 [ACK] Seq=1 Ack=5609 Win=24576 Len=0 TSval=2157242652 TSecr=2173659985
6147,0.041745,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=709829 Ack=1 Win=1025 Len=1414
6148,0.041745,203.242.85.196,86.104.107.18,ICMP,60,"Echo (ping) request  id=0xef27, seq=4727/30482, ttl=61 (no response found!)"
6149,0.041756,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=711243 Ack=1 Win=1025 Len=1414
6150,0.041761,203.242.85.196,190.182.155.180,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
6151,0.041761,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=566213 Ack=109 Win=1452 Len=1412
6152,0.041769,64.110.122.92,202.235.195.6,TCP,66,443  >  53673 [ACK] Seq=1 Ack=73657 Win=3144 Len=0 TSval=2657023554 TSecr=973961748
6153,0.04177,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=712657 Ack=1 Win=1025 Len=1414
6154,0.041781,203.242.85.196,178.160.134.223,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
6155,0.041782,60.181.32.144,203.242.66.199,TCP,1468,"63875  >  35089 [PSH, ACK] Seq=714071 Ack=1 Win=1025 Len=1414"
6156,0.041792,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=715485 Ack=1 Win=1025 Len=1414
6157,0.041809,203.242.85.196,186.168.136.149,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
6158,0.041809,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=716899 Ack=1 Win=1025 Len=1414
6159,0.04181,203.242.85.196,151.38.106.35,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
6160,0.041815,203.242.74.144,133.89.0.223,TCP,1514,80  >  18872 [ACK] Seq=244506 Ack=1 Win=64074 Len=1448 TSval=846867409 TSecr=382646110
6161,0.041817,204.210.45.27,203.242.74.73,IPv4,451,[Packet size limited during capture]
6162,0.041818,203.242.74.144,133.89.0.223,TCP,1514,80  >  18872 [ACK] Seq=245954 Ack=1 Win=64074 Len=1448 TSval=846867409 TSecr=382646110
6163,0.041818,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=718313 Ack=1 Win=1025 Len=1414
6164,0.041823,203.242.74.144,133.89.0.223,TCP,2962,80  >  18872 [ACK] Seq=247402 Ack=1 Win=64074 Len=2896 TSval=846867409 TSecr=382646110
6165,0.041828,163.171.37.112,91.84.220.85,TCP,54,50334  >  80 [ACK] Seq=1 Ack=14601 Win=64240 Len=0
6166,0.041829,203.242.74.144,133.89.0.223,TCP,2962,80  >  18872 [ACK] Seq=250298 Ack=1 Win=64074 Len=2896 TSval=846867409 TSecr=382646110
6167,0.041833,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=719727 Ack=1 Win=1025 Len=1414
6168,0.041834,203.242.74.144,133.89.0.223,TCP,4410,80  >  18872 [ACK] Seq=253194 Ack=1 Win=64074 Len=4344 TSval=846867409 TSecr=382646110
6169,0.04184,203.242.74.144,133.89.0.223,TCP,3014,80  >  18872 [ACK] Seq=257538 Ack=1 Win=64074 Len=2948 TSval=846867409 TSecr=382646110
6170,0.041843,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=721141 Ack=1 Win=1025 Len=1414
6171,0.041856,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=32109 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6172,0.041868,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=33505 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6173,0.04188,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=34901 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6174,0.041892,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=36297 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6175,0.041904,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=722555 Ack=1 Win=1025 Len=1414
6176,0.041916,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=37693 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6177,0.041928,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=39089 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6178,0.041939,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=40485 Ack=1 Win=296 Len=1396 TSval=450957 TSecr=4214194464
6179,0.041944,203.242.68.75,70.220.177.250,TCP,1506,80  >  54848 [ACK] Seq=51841 Ack=1 Win=480 Len=1440 TSval=2173660051 TSecr=1344496374
6180,0.041952,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=723969 Ack=1 Win=1025 Len=1414
